DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
CAN;BOG;484;5324;21599405
CAN;BOG;2668;1336;5330436
CAN;BOG;6;54;214655
CAN;BOG;132260;31476;127644955
CAN;BOG;543444;73515;295599063
CAN;BOG;833480;110802;444751607
CAN;BOG;1120;239;964081
CAN;BOG;57530;17309;69879722
CAN;BOG;1150;538;2132459
CAN;BOG;321782;54301;218677527
CAN;BOG;14238;4096;16461078
CAN;BOG;219350;18325;73982718
CAN;BOG;315664;99093;399590543
CAN;BOG;32150;5067;20499765
CAN;BOG;93175;12838;51434474
CAN;BOG;105438;15600;63580535
CAN;BOG;83725;52606;209944216
CAN;BOG;7041;44123;181412675
CAN;BOG;7322;46771;185196583
CAN;BOG;58;450;1780205
CAN;BOG;290;1142;4520882
CAN;BOG;5099;16576;67438590
CAN;BOG;39;195;789186
CAN;BOG;550;6;22186
CAN;BOG;230;76;302382
CAN;BOG;3203;11189;44811134
CAN;BOG;896;2687;10762437
CAN;BOG;3064;9486;37991999
CAN;BOG;3309;13144;52644151
CAN;BOG;30509;6447;25957497
CAN;BOG;15555;3599;14819844
CAN;BOG;407;3706;14948729
CAN;BOG;1384;1155755;4636653276
CAN;BOG;157;2987;11889465
CAN;BOG;230;3963;15774918
CAN;BOG;84;905;3601710
CAN;BOG;5031;1130;4496485
CAN;BOG;403334;5851;23711218
COL;BOG;131;2237;9032316
COL;BOG;806;14139;58220796
COL;BOG;12;330;1313342
COL;BOG;620;9979;40322538
COL;BOG;469;8843;36381844
COL;BOG;18;1004;3980066
COL;BOG;111;4299;17420549
COL;BOG;20;427;1699467
COL;BOG;31;1165;4737702
COL;BOG;4;65;258863
COL;BOG;132;3435;13673283
COL;BOG;237;2840;11492295
COL;BOG;299;922;3733216
COL;BOG;1;80;322109
COL;BOG;25;348;1408151
COL;BOG;799;8893;35399820
COL;BOG;876;5182;20626797
COL;BOG;43;189;753103
COL;BOG;167;884;3520425
COL;BOG;859;3985;16126722
COL;BOG;503;2517;10019904
COL;BOG;4065;10459;41670308
COL;BOG;1792;3412;13810763
COL;BOG;275;9034;36683106
COL;BOG;13;360;1465545
COL;BOG;20;480;1952144
COL;BOG;315;1303;5314005
COL;BOG;482;4445;18044058
COL;BOG;497;5869;23701919
COL;BOG;23;174;708537
COL;BOG;541;14037;57114903
COL;BOG;285;5928;24151655
COL;BOG;24;447;1790582
COL;BOG;274;4768;19439277
COL;BOG;173;1624;6623230
COL;BOG;18;444;1809446
COL;BOG;394;4219;17083948
COL;BOG;68;370;1510569
COL;BOG;42;674;2749907
COL;BOG;37;1155;4709280
COL;BOG;209;2859;11656382
COL;BOG;51;186;756569
COL;BOG;118;649;2645402
COL;BOG;52;1129;4576178
COL;BOG;15;174;696400
COL;BOG;211;1111;4531585
COL;BOG;4848;12142;49269008
COL;BOG;78;323;1318114
COL;BOG;1;23;91890
COL;BOG;182;12156;49520787
COL;BOG;88;3074;12509923
COL;BOG;23;803;3272529
COL;BOG;366;7487;30491465
COL;BOG;5;166;674385
COL;BOG;106;1933;7777149
COL;BOG;128;8244;33484997
COL;BOG;473;10966;44711745
COL;BOG;103;6392;26062303
COL;BOG;935;4919;19738149
COL;BOG;135;758;3055072
COL;BOG;32;295;1202070
COL;BOG;191;6126;25061679
COL;BOG;95;8145;32836278
COL;BOG;319;8362;33757396
COL;BOG;258;3722;15177944
COL;BOG;147;3661;14838243
COL;BOG;316;2470;10071521
COL;BOG;141;3608;14705833
COL;BOG;467;11215;45502310
COL;BOG;615;14049;56969518
COL;BOG;407;3862;15572593
COL;BOG;67;832;3386387
COL;BOG;192;8867;35855688
COL;BOG;30;529;2174814
COL;BOG;239;3616;14333339
COL;BOG;1631;28823;118683767
COL;BOG;297;3114;12822220
COL;BOG;100;3170;13040283
COL;BOG;766;4362;17594074
KOR;BOG;44830;31255;127219347
KOR;BOG;83335;54957;219236831
KOR;BOG;1767;18264;74119531
KOR;BOG;1950;1054;4269778
KOR;BOG;3155;2436;9770490
KOR;BOG;78690;52932;214437622
KOR;BOG;17000;4420;18200278
KOR;BOG;10280;6461;26353810
KOR;BOG;385;13475;55471050
KOR;BOG;341;12133;48227899
KOR;BOG;175;4795;19068948
KOR;BOG;5029;3747;15211717
KOR;BOG;1498;11979;49022021
KOR;BOG;46930;19109;75793716
KOR;BOG;3300;528;2174151
KOR;BOG;188700;33450;135412979
KOR;BOG;46380;19926;81235609
KOR;BOG;10800;2052;8449541
KOR;BOG;467;3181;13098477
KOR;BOG;43250;7471;29808945
KOR;BOG;212820;40247;163664804
KOR;BOG;17689;11150;44340255
KOR;BOG;31041;13756;55787047
KOR;BOG;15060;2512;9988231
KOR;BOG;184340;34695;138632438
KOR;BOG;37388;26867;108913231
KOR;BOG;406;1322;5373348
KOR;BOG;13440;5234;20788834
KOR;BOG;13800;2622;10501267
KOR;BOG;118200;22458;89945637
KOR;BOG;56870;24150;99168852
KOR;BOG;216000;41040;168990818
KOR;BOG;1804;13750;55511362
KOR;BOG;13480;4934;19652853
KOR;BOG;8650;1576;6470193
KOR;BOG;96900;18627;75505732
KOR;BOG;37630;16120;65296691
KOR;BOG;205783;37650;151991935
KOR;BOG;4575;915;3694029
KOR;BOG;108;11;44197
KOR;BOG;599;60;245131
KOR;BOG;2750;1061;4223491
KOR;BOG;5100;969;3951039
KOR;BOG;152300;29116;118643313
KOR;BOG;18891;8464;34554574
KOR;BOG;37400;7124;28930887
KOR;BOG;5310;3114;12342914
KOR;BOG;136;136;556557
KOR;BOG;259;259;1045632
KOR;BOG;97;97;391607
KOR;BOG;162;162;654025
KOR;BOG;196;196;793234
KOR;BOG;34990;15778;62535226
KOR;BOG;8720;2221;8802296
KOR;BOG;36170;16309;66646456
KOR;BOG;25500;4842;19937869
KOR;BOG;78;408;1680026
KOR;BOG;40950;6962;27775619
KOR;BOG;9240;3142;12745283
KOR;BOG;4500;688;2752749
KOR;BOG;91900;14260;57647077
KOR;BOG;6600;990;3974230
KOR;BOG;5980;1435;5845287
KOR;BOG;3150;513;2066334
KOR;BOG;327492;52420;211124349
KOR;BOG;4160;1069;4281396
KOR;BOG;239260;72087;292196596
KOR;BOG;25060;4609;18321190
KOR;BOG;71700;13026;51787658
KOR;BOG;13220;3172;12944022
KOR;BOG;4960;1962;7876216
KOR;BOG;523;6045;24210466
KOR;BOG;900;153;619208
KOR;BOG;77580;19851;80621766
KOR;BOG;28130;4694;18870403
KOR;BOG;839420;149157;601705020
KOR;BOG;67950;10815;43744792
KOR;BOG;325650;99050;396851498
KOR;BOG;47180;8392;33351754
KOR;BOG;126380;22616;90304852
KOR;BOG;11550;1964;8082924
KOR;BOG;610;276;1105073
KOR;BOG;3600;4;14617
KOR;BOG;35690;8810;35637044
KOR;BOG;10700;2033;8200776
KOR;BOG;104513;20800;83926621
KOR;BOG;11690;1637;6554681
KOR;BOG;87505;25556;102647854
KOR;BOG;3740;711;2824699
KOR;BOG;52900;7862;31634783
KOR;BOG;25040;8126;33300560
KOR;BOG;10200;1798;7148007
KOR;BOG;360;7542;31028000
KOR;BOG;678;9130;36427775
KOR;BOG;168;8202;33301797
CRI;BOG;700;875;3580789
CRI;BOG;551;4364;17478482
CRI;BOG;166;2590;10375108
CRI;BOG;177;3961;16208491
CRI;BOG;6;134;549191
CRI;BOG;2;34;139139
CRI;BOG;373;1141;4671108
CRI;BOG;645;1215;4973654
CRI;BOG;2337;15815;63963117
CRI;BOG;1046;7008;28344735
CRI;BOG;214;6971;27590723
CRI;BOG;114;1406;5589866
CRI;BOG;686;10492;41720396
CRI;BOG;3376;9661;38813328
CRI;BOG;3381;8794;34970740
CRI;BOG;23322;39594;156702718
CRI;BOG;3498;54966;218584463
CRI;BOG;3863;43254;172016027
CRI;BOG;201;1577;6241799
CRI;BOG;1205;8074;32108211
CRI;BOG;0;5;21833
CRI;BOG;12170;39848;158399386
CRI;BOG;1010;2515;10065101
CRI;BOG;15025;42370;169236410
CRI;BOG;135;316;1273924
CRI;BOG;276;878;3517548
CRI;BOG;4288;11043;44469079
CRI;BOG;25;57;231340
CRI;BOG;510;1369;5518535
CRI;BOG;504;1829;7375234
CRI;BOG;79;220;884714
CRI;BOG;133;368;1480070
CRI;BOG;20;128;513121
CRI;BOG;249;4233;16955607
CRI;BOG;280;2627;10503837
CRI;BOG;381;3793;15180056
CRI;BOG;151;2236;9010090
CRI;BOG;1162;13559;54221498
CRI;BOG;8718;15529;63085982
CRI;BOG;7422;14711;59665582
CRI;BOG;424;2786;11248257
CRI;BOG;580;1861;7556253
CRI;BOG;2995;6369;25953803
CRI;BOG;323;304;1232619
CRI;BOG;3663;22152;89952862
CRI;BOG;1119;8075;32814510
CRI;BOG;1152;7866;31970082
CRI;BOG;61;180;722553
CRI;BOG;190;173;691634
CRI;BOG;3;5;20065
CRI;BOG;263;414;1685854
CRI;BOG;756;5584;22636872
CRI;BOG;265;1201;4850482
CRI;BOG;782;2127;8627833
CRI;BOG;9010;3469;13807736
CRI;BOG;53;97;389668
CRI;BOG;543;5156;20934012
CRI;BOG;11857;30347;122832867
CRI;BOG;3221;9868;39945819
CRI;BOG;1533;5888;23917442
CRI;BOG;1180;5072;20548891
CRI;BOG;39;605;2457284
CRI;BOG;324;4789;19443612
CRI;BOG;404;5043;20477285
CRI;BOG;133;1296;5262076
CRI;BOG;352;4770;19368012
CRI;BOG;491;5537;22479061
CRI;BOG;21250;5616;22835510
CRI;BOG;18;265;1057760
CRI;BOG;19;1435;5729093
CRI;BOG;361;18125;72458176
CRI;BOG;1525;791;3149466
CRI;BOG;187;9417;37502669
CRI;BOG;413000;11548;46703979
CRI;BOG;9841;2323;9360375
CRI;BOG;1266;7191;28502032
CRI;BOG;651;14001;57525960
CRI;BOG;835;2821;11181231
CRI;BOG;5030;5965;23891518
CRI;BOG;7062;7335;29376274
CRI;BOG;1099;630;2498635
CRI;BOG;272;2924;12040184
CRI;BOG;869;2247;9030714
CRI;BOG;905;6146;24736724
CRI;BOG;1880;10890;43712425
CRI;BOG;305;6441;26068650
CRI;BOG;60;154;616363
CRI;BOG;75;141;567641
CRI;BOG;26;58;231112
CRI;BOG;97;258;1026424
CRI;BOG;0;3;13888
CRI;BOG;871;3741;14982784
CRI;BOG;28;322;1281489
CRI;BOG;68;571;2280892
CRI;BOG;4;32;127872
CRI;BOG;13;119;480792
CRI;BOG;943;2298;9212628
CRI;BOG;359;842;3395424
CRI;BOG;331;943;3763608
CRI;BOG;364;860;3462727
CRI;BOG;542;875;3514245
CRI;BOG;548;1495;6031219
CRI;BOG;296;376;1513806
CRI;BOG;709;3742;14973285
CRI;BOG;1489;3164;12850785
CRI;BOG;329;768;3101730
CRI;BOG;367;814;3287208
CRI;BOG;8266;6924;27732838
CRI;BOG;177;689;2741686
CRI;BOG;442;3814;15271173
CRI;BOG;57;51;206312
CRI;BOG;289;3465;13855334
CRI;BOG;806;626;2529933
CRI;BOG;383;4180;16668424
CRI;BOG;469;2898;11699320
CRI;BOG;1451;1103;4441377
CRI;BOG;99;260;1040346
CRI;BOG;86;41;165202
CRI;BOG;812;2729;10970072
CRI;BOG;399;196;794732
CRI;BOG;962;15914;62985852
CRI;BOG;293;4948;20357671
CRI;BOG;529;878;3532888
CRI;BOG;922;7058;28268514
CRI;BOG;129;701;2808348
CRI;BOG;6;173;689812
CRI;BOG;220;1689;6713569
CRI;BOG;619;3818;15190143
CRI;BOG;53;774;3083724
CRI;BOG;223;2822;11241516
CRI;BOG;362;3559;14155511
CRI;BOG;1001;505;2015293
CRI;BOG;3000;30;119697
CRI;BOG;161;2119;8453819
CRI;BOG;94;1335;5325825
CRI;BOG;282;2356;9401697
CRI;BOG;229;652;2638800
CRI;BOG;217;699;2792267
CRI;BOG;401;1994;8060382
CRI;BOG;1941;21878;87290973
CRI;BOG;1956;4947;19742760
CRI;BOG;495;2604;10388876
CRI;BOG;181;2900;11936547
CRI;BOG;96;1302;5358812
CRI;BOG;206;1987;8179170
CRI;BOG;1919;3184;12789493
CRI;BOG;1032;4604;18942397
CRI;BOG;2868;28450;115673149
CRI;BOG;303;6069;24746146
CRI;BOG;215;3756;15315069
CRI;BOG;3533;11660;47543644
CRI;BOG;1319;4233;17260578
CRI;BOG;982;8726;35578681
CRI;BOG;706;13003;53020420
CRI;BOG;5041;53884;219709592
CRI;BOG;216;4743;19340766
CRI;BOG;179;1865;7605160
CRI;BOG;6712;73265;298732337
CRI;BOG;1066;11632;47427803
CRI;BOG;1506;15281;62307524
CRI;BOG;160500;22710;91608279
CRI;BOG;109;1219;4918328
CRI;BOG;287;2123;8468741
CRI;BOG;10396;35543;141810705
CRI;BOG;1467;4168;16627906
CRI;BOG;1122;14137;56405873
CRI;BOG;105;13453;54151426
CRI;BOG;1;176;726372
CRI;BOG;0;8;33015
CRI;BOG;899;9660;38783475
CRI;BOG;674;22060;88415735
CRI;BOG;32;4645;18656943
CRI;BOG;110;13968;55697929
CRI;BOG;381;24318;97078079
CRI;BOG;139;4676;18993348
CRI;BOG;26;1375;5619117
CRI;BOG;199;2183;8863389
CRI;BOG;1607;7727;31126075
CRI;BOG;306500;21343;86776481
CRI;BOG;5104;8150;33019448
CRI;BOG;573;12394;50230423
CRI;BOG;858;17663;71248132
CRI;BOG;604;4628;18713701
CRI;BOG;363;1753;7072474
CRI;BOG;295;1177;4727682
CRI;BOG;911;5753;23182213
CRI;BOG;1786;8645;34854406
CRI;BOG;1774;4991;20131797
CRI;BOG;77194;269554;1091048482
CRI;BOG;5203;16543;66450995
CRI;BOG;7593;55261;223140476
CRI;BOG;12052;6785;27469201
CRI;BOG;1285;693;2806939
CRI;BOG;1536;29242;118371827
CRI;BOG;188;2397;9773624
CRI;BOG;1063;20378;82372514
CRI;BOG;19177;221123;900752882
CRI;BOG;368;3455;13968079
CRI;BOG;18316;197375;799589851
CRI;BOG;338;3505;13984804
CRI;BOG;337;3781;15251468
CRI;BOG;742;7594;30711722
CRI;BOG;1998;16954;68633318
CRI;BOG;318;1358;5469814
CRI;BOG;17160;47091;189932951
CRI;BOG;8740;5855;23305231
CRI;BOG;34498;21189;85626468
CRI;BOG;774;2850;11663222
CRI;BOG;3240;1533;6273542
CRI;BOG;1520;5107;20241159
CRI;BOG;1212;21135;85481770
CRI;BOG;72;1892;7761082
CRI;BOG;748;48639;196743773
CRI;BOG;1143;30119;123987080
CRI;BOG;190;29221;120140507
CRI;BOG;222;3689;15184783
CRI;BOG;325;88641;357516827
CRI;BOG;674;14019;57711628
CRI;BOG;1100;28024;113343510
CRI;BOG;2600;59623;241842105
CRI;BOG;221;6579;26607456
CRI;BOG;554;480;1947331
CRI;BOG;147;10770;44074721
CRI;BOG;583;2930;11663382
CRI;BOG;846;11076;43940441
CRI;BOG;254;1025;4219505
CRI;BOG;86;9998;40562057
CRI;BOG;1;57;227928
CRI;BOG;6869;5097;20684843
CRI;BOG;225;9007;35972464
CRI;BOG;486;6806;27360785
CRI;BOG;628;7587;30500841
CRI;BOG;79300;11784;48329117
CRI;BOG;183;38;154419
CRI;BOG;8007;34481;137212411
CRI;BOG;10;554;2218483
CRI;BOG;0;15;60356
CRI;BOG;16194;1965;7816081
CRI;BOG;94050;3390;13481806
CRI;BOG;157;1153;4586688
CRI;BOG;515;1249;5069747
CRI;BOG;497;5804;23488106
CRI;BOG;123;304;1237911
CRI;BOG;3624;42274;169798546
CRI;BOG;1411;10934;44050002
CRI;BOG;1909;11352;46265553
CRI;BOG;1719;14148;57029321
CRI;BOG;326;3619;14560507
CRI;BOG;840;13417;53985292
CRI;BOG;618;2165;8734197
CRI;BOG;235;32923;132434232
CRI;BOG;602;13512;54274703
CRI;BOG;570;13025;52348916
CRI;BOG;2736;9564;38455553
CRI;BOG;276;2972;12085276
CRI;BOG;2446;51204;206037098
CRI;BOG;154;883;3534706
CRI;BOG;369;4436;17888632
CRI;BOG;732;20917;83184251
CRI;BOG;514;4312;17383315
CRI;BOG;141;1510;6096601
CRI;BOG;79;226;919316
CRI;BOG;455;19017;76683254
CRI;BOG;413;15871;63666278
CRI;BOG;3692;41778;168041336
CRI;BOG;144;1291;5195439
CRI;BOG;6;308;1233493
CRI;BOG;55200;10664;43128632
CRI;BOG;71;561;2281030
CRI;BOG;0;6;25592
CRI;BOG;2521;4155;16746733
CRI;BOG;17550;9846;39191886
CRI;BOG;465;11570;47628946
CRI;BOG;14;409;1684756
CRI;BOG;168;11497;47328435
CRI;BOG;596;6314;25993549
CRI;BOG;762;4822;19243600
CRI;BOG;163;593;2365885
CRI;BOG;499;1413;5639151
CRI;BOG;730;705;2811037
CRI;BOG;176;2620;10452235
CRI;BOG;195;716;2865981
CRI;BOG;139;653;2614063
CRI;BOG;7867;77089;308989910
CRI;BOG;87;1473;5875193
CRI;BOG;137;182;730723
CRI;BOG;333;4369;17984311
CRI;BOG;959;21555;88733674
CRI;BOG;4285;1642;6759811
CRI;BOG;298;3630;14944251
CRI;BOG;887;14150;58248596
CRI;BOG;549;9469;38979414
CRI;BOG;386;4867;20035896
CRI;BOG;174;1521;6260345
CRI;BOG;440;110;452825
CRI;BOG;488;1201;4944519
CRI;BOG;437;1007;4010496
CRI;BOG;6930;20150;80343659
CRI;BOG;185;434;1732021
CRI;BOG;327;866;3451925
CRI;BOG;2044;4928;19630155
CRI;BOG;152;409;1632024
CRI;BOG;695;2526;10061385
CRI;BOG;108;304;1210038
CRI;BOG;108;298;1189063
CRI;BOG;80;526;2097884
CRI;BOG;129;2162;8617017
CRI;BOG;105;1380;5501018
CRI;BOG;545;5245;20888129
CRI;BOG;13;237;943575
CRI;BOG;1054;12528;49921397
CRI;BOG;0;6;22986
CRI;BOG;67;123;488921
CRI;BOG;103;188;748823
CRI;BOG;89;1052;4271684
CRI;BOG;13;120;484463
CRI;BOG;29;2620;10577438
CRI;BOG;932;2544;10369951
CRI;BOG;40;82;328368
CRI;BOG;613;1626;6473945
CRI;BOG;2;5;18194
CRI;BOG;778;2123;8467368
CRI;BOG;215;1308;5218701
CRI;BOG;221;412;1643977
CRI;BOG;214;1335;5318687
CRI;BOG;73;192;767016
CRI;BOG;1;14;57534
CRI;BOG;187;1344;5361352
CRI;BOG;1;10;37944
CRI;BOG;555;2361;9436856
CRI;BOG;417;2473;9833126
CRI;BOG;3904;10964;44264074
CRI;BOG;302;1624;6686165
CRI;BOG;0;2273;9359720
CRI;BOG;80;5519;22320842
CRI;BOG;210;9901;40043076
CRI;BOG;9495;76646;307929609
CRI;BOG;456;17490;70044718
CRI;BOG;146;3898;15622955
CRI;BOG;93;2706;10829586
CRI;BOG;3037;40026;160073896
CRI;BOG;587;2005;8003386
CRI;BOG;107;755;3007435
CRI;BOG;23;107;424687
CRI;BOG;784;19435;77793807
CRI;BOG;169;7933;31791149
CRI;BOG;1;26;103099
CRI;BOG;19;646;2609602
CRI;BOG;547;9172;36821066
CRI;BOG;569;2168;8637393
CRI;BOG;332;1387;5578816
CRI;BOG;115;1113;4452703
CRI;BOG;85;2347;9475657
CRI;BOG;126;3469;13839572
CRI;BOG;27;1078;4301700
CRI;BOG;3167;23216;92629725
CRI;BOG;7;186;749378
CRI;BOG;65;4971;19967773
CRI;BOG;41;985;3957896
CRI;BOG;151;3486;13975142
CRI;BOG;13;149;607457
CRI;BOG;43;721;2876192
CRI;BOG;376;67318;268592851
CRI;BOG;2237;511;2032809
CRI;BOG;2312;13816;56875425
CRI;BOG;1004;45248;185167988
CRI;BOG;219;2117;8443439
CRI;BOG;61;2095;8401161
CRI;BOG;41;1217;4858839
CRI;BOG;209;2402;9787273
CRI;BOG;35;15;59130
CRI;BOG;51;15;61125
CRI;BOG;1;484;1963397
CRI;BOG;8046;4284;17391653
CRI;BOG;1110;17760;72679781
CRI;BOG;2417;36255;143488951
CRI;BOG;1103;919323;3694194042
CRI;BOG;292;11646;47017115
CRI;BOG;842;6742;26721636
CRI;BOG;1221;20619;82580092
CRI;BOG;824;8084;32375704
CRI;BOG;148;1158;4637859
CRI;BOG;690;18027;74208286
CRI;BOG;143;1428;5672633
HRV;BOG;16000;3012;12402543
HRV;BOG;24400;7018;27898175
HRV;BOG;8700;1131;4495827
CUB;BOG;25;1119;4453852
CUB;BOG;314;4213;17009529
CUB;BOG;230;189236;761826642
CUW;BOG;520;302;1200477
CUW;BOG;765;344;1369418
CUW;BOG;36;5899;24051188
CUW;BOG;36;555;2264692
CUW;BOG;461;7965;32475342
CUW;BOG;90;2899;11819846
CUW;BOG;289;1143;4521950
CUW;BOG;4061;1375;5577157
CUW;BOG;7865;2080;8440099
CUW;BOG;3358;914;3709747
CUW;BOG;60;203;831971
CUW;BOG;1965;7296;29857640
CUW;BOG;46;176;720250
CUW;BOG;215;658;2692180
CUW;BOG;25773;8833;35661226
CUW;BOG;4169;1521;6140929
CUW;BOG;4332;1541;6219574
CUW;BOG;2676;955;3857414
CUW;BOG;3007;909;3676146
CUW;BOG;1406;488;1970875
CUW;BOG;27832;10422;42075150
CUW;BOG;132;1467;6001484
CUW;BOG;439;1916;7810540
CUW;BOG;13000;9195;36874708
CUW;BOG;2496;1112;4459581
CUW;BOG;1610;614;2460260
CUW;BOG;11650;2214;8802735
CUW;BOG;5010;1453;5777951
CUW;BOG;11350;1842;7323351
CUW;BOG;7344;6617;26981644
CUW;BOG;1085;1880;7576612
CUW;BOG;2692;4505;18143130
CUW;BOG;7;18;73005
CUW;BOG;97;254;1024570
CUW;BOG;2;28;114872
CUW;BOG;780;1416;5690298
CUW;BOG;375;90;370594
CUW;BOG;2550;768;3129688
CUW;BOG;12020;4891;19908739
CUW;BOG;568;461057;1855313803
CHL;BOG;65380;11844;46944523
CHL;BOG;6390;4026;16474493
CHL;BOG;111;1242;4991391
CHL;BOG;713;14350;59073231
CHL;BOG;637;10038;40527332
CHL;BOG;1238;22309;90064864
CHL;BOG;28;3767;15316725
CHL;BOG;4202;13018;51599657
CHL;BOG;27;21803;89754835
CHL;BOG;20150;8298;32889704
CHL;BOG;10360;1501;5948526
CHL;BOG;1538;11485;45694103
CHL;BOG;889;104080;418417506
CHL;BOG;119;10724;43599906
CHL;BOG;4152;52292;209919114
CHL;BOG;475;12460;50589063
CHL;BOG;140;11403;46297078
CHL;BOG;346;3991;15885819
CHL;BOG;1164;11751;46710726
CHL;BOG;4;137;553095
CHL;BOG;4330;53433;213945834
CHL;BOG;1612;15628;62210866
CHL;BOG;146;3110;12625514
CHL;BOG;574;7517;30179805
CHL;BOG;0;10;39484
CHL;BOG;1;48;195561
CHL;BOG;3;115;462541
CHL;BOG;1;41;165686
CHL;BOG;283;1545;6140918
CHL;BOG;71;7712;31353543
CHL;BOG;19355;4403;17646989
CHL;BOG;6079;69967;282565939
CHL;BOG;37;289;1173221
CHL;BOG;780;942;3760126
CHL;BOG;621;980;3937881
CHL;BOG;743;907;3631936
CHL;BOG;2712;3390;13607016
CHL;BOG;337;351;1395831
CHL;BOG;9;34;138981
CHL;BOG;174;2423;9929453
CHL;BOG;14;140;577441
CHL;BOG;114;718;2868929
CHL;BOG;146;832;3339001
CHL;BOG;485;15898;65461706
CHL;BOG;6151;33647;133167720
CHL;BOG;12;19;74052
CHL;BOG;1461;11365;45518308
CHL;BOG;1213;2512;10009500
CHL;BOG;1550;4227;16865345
CHL;BOG;77;264;1048613
CHL;BOG;12;30;120814
CHL;BOG;394;6267;25143167
CHL;BOG;17;14739;58806989
CHL;BOG;516;3425;14098497
CHL;BOG;184;721;2910328
CHL;BOG;363;15438;63551916
CHL;BOG;1375;17574;71412204
CHL;BOG;917;11716;47999972
CHL;BOG;9375;84580;340610138
CHL;BOG;1035;48092;192720377
CHL;BOG;2901;74731;301202687
CHL;BOG;48;821;3317980
CHL;BOG;5426;52028;209557573
CHL;BOG;19;67;268976
CHL;BOG;669;3377;13541136
CHL;BOG;240;1420;5650467
CHL;BOG;1048;12426;50188087
CHL;BOG;511;30314;122005345
CHL;BOG;3;73;291741
CHL;BOG;93;642;2573112
CHL;BOG;1952;18714;75519175
CHL;BOG;312;769;3101410
CHL;BOG;390;2509;10094947
CHL;BOG;1993;7532;30430309
CHL;BOG;12089;1876;7462421
CHL;BOG;1350;230;931804
CHL;BOG;1320;1795;7288781
CHL;BOG;14025;3506;14235901
CHL;BOG;13290;3163;12613537
CHL;BOG;2160;648;2576992
CHL;BOG;290;12456;51275422
CHL;BOG;1301;99067;403926750
CHL;BOG;4036;92513;376298650
CHL;BOG;1766;79130;322429379
CHL;BOG;64;755;3026536
CHL;BOG;96;2705;10944287
CHL;BOG;72;711;2898122
CHL;BOG;19250;3990;16094982
CHL;BOG;1342;1141;4551268
CHL;BOG;5060;1588;6416956
CHL;BOG;2;142;565817
CHL;BOG;319;48406;193598542
CHL;BOG;33;946;3840900
CHL;BOG;164;3956;15966295
CHL;BOG;0;28;113647
CHL;BOG;1060;7178;28545201
CHL;BOG;165;7856;31241260
CHL;BOG;102;2735;10877135
CHL;BOG;1;4;16623
CHL;BOG;151;1917;7625233
CHL;BOG;125;2354;9634368
CHL;BOG;529;3830;15768894
CHL;BOG;65;2583;10633349
CHL;BOG;30;1301;5355782
CHL;BOG;107;1887;7765091
CHL;BOG;19;112;459372
CHL;BOG;6;260;1071263
CHL;BOG;440;6116;24908758
CHL;BOG;61600;8624;35163843
CHL;BOG;2;158;652534
CHL;BOG;116;17535;72204786
CHL;BOG;9;216;888108
CHL;BOG;36;834;3435364
CHL;BOG;2545;1482;6017142
CHL;BOG;2410;8170;32521676
CHL;BOG;7642;4338;17858920
CHL;BOG;3614;3015591;12108662727
CHL;BOG;56;820;3271710
CHL;BOG;2313;40555;163729653
CHN;BOG;110988;83723;336700025
CHN;BOG;53978;43507;175556208
CHN;BOG;392;34890;143666943
CHN;BOG;4;17;67381
CHN;BOG;10230;7972;32130529
CHN;BOG;20830;16667;67172603
CHN;BOG;22765;51044;205101101
CHN;BOG;15300;2796;11117654
CHN;BOG;6660;1441;5888152
CHN;BOG;4904;11564;46997684
CHN;BOG;4600;1012;4005263
CHN;BOG;5630;1351;5506501
CHN;BOG;32440;5515;22264295
CHN;BOG;4400;616;2510398
CHN;BOG;11374;7982;32100684
CHN;BOG;692;905;3599046
CHN;BOG;370;89;355649
CHN;BOG;306;3385;13936304
CHN;BOG;6;9543;37988330
CHN;BOG;464;734;2941316
CHN;BOG;199;1409;5800116
CHN;BOG;12452;9948;39897773
CHN;BOG;770;3478;14241991
TWN;BOG;24360;47213;187757752
TWN;BOG;48700;9253;37728552
TWN;BOG;8020;2905;11889119
TWN;BOG;113700;22094;90189166
TWN;BOG;10275;78239;310104525
TWN;BOG;9100;1620;6529711
TWN;BOG;10394;4589;18379220
TWN;BOG;98600;16982;68559561
TWN;BOG;65100;12009;48442264
TWN;BOG;4230;1015;4118605
TWN;BOG;23040;3456;14051370
TWN;BOG;106730;18640;75629989
TWN;BOG;1920;2724;11147507
TWN;BOG;7355;3752;14965544
TWN;BOG;202;6927;27768891
BEN;BOG;4880;28792;118557106
DNK;BOG;81536;10927;43311039
ECU;BOG;1721;28151;115204737
ECU;BOG;662;10576;43538455
ECU;BOG;7530;4338;17247660
ECU;BOG;4540;2523;10247478
ECU;BOG;1260;886;3598105
ECU;BOG;27776;33835;136596467
ECU;BOG;19735;13473;54279177
ECU;BOG;3060;24480;100180238
ECU;BOG;65600;9465;38974125
ECU;BOG;87;22094;87825638
ECU;BOG;340;5239;21202809
ECU;BOG;289600;25811;104393373
ECU;BOG;1196;17440;69584240
ECU;BOG;3;1474;5903458
ECU;BOG;9;420;1683327
ECU;BOG;5;265;1077434
ECU;BOG;1040;9826;39532016
ECU;BOG;4876;46262;186729417
ECU;BOG;100000;11200;45667328
ECU;BOG;4405;85253;350949712
ECU;BOG;1259;159637;640962408
ECU;BOG;2560;77488;318809749
ECU;BOG;31;1375;5451296
